UniProt_Accession,Gene_Name,Confidence_Level,SMILES,InChI_Key,Molecular_Formula,Molecular_Weight,Classification
P11802,CDK4,1,O=C(N(C)C)C1=CC2=C(N1C3CCCC3)N=C(NC4=CC=C(N5CCNCC5)C=N4)N=C2,RHXHGRAEPCAFML-UHFFFAOYSA-N,C23H30N8O,434.55,inhibitor
P11802,CDK4,1,O=C1N([C@@H]2CCC[C@]2(O)C)C3=C(C=C1C(F)F)C=NC(NC4CCN(S(=O)(C)=O)CC4)=N3,QIEKHLDZKRQLLN-FOIQADDNSA-N,C20H27F2N5O4S,471.53,inhibitor
P11802,CDK4,1,O=C(NC1)C2=CC3=C(N2C41CCCC4)N=C(NC5=CC=C(N6CCN(C)CC6)C=N5)N=C3,NCACIGFDMRLLIY-UHFFFAOYSA-N,C23H28N8O,432.53,inhibitor
P11802,CDK4,1,O=C(NC1)C2=CC3=C(N2C41CCCC4)N=C(NC5=CC=C(N6CCN(C(C)C)CC6)C=N5)N=C3,ZPIDHGGDZDTVCL-UHFFFAOYSA-N,C25H32N8O,460.59,inhibitor
P11802,CDK4,1,O=C(C(C(C)=O)=C1C)N(C2CCCC2)C3=C1C=NC(NC4=CC=C(N5CCNCC5)C=N4)=N3,AHJRHEGDXFFMBM-UHFFFAOYSA-N,C24H29N7O2,447.54,inhibitor
P11802,CDK4,1,CN1CCN(CC2=CC=C(NC(C3=NNC=C3NC4=C5C(NC=C5)=NC=N4)=O)C=C2)CC1,VXLAKHWYGRKCGI-UHFFFAOYSA-N,C22H25N9O,431.50,inhibitor
P11802,CDK4,1,CC(CCC1)N2C1=NC3=C(F)C=C(C4=C(F)C=NC(NC5=CC=C(CN6CCN(CC)CC6)C=N5)=N4)C=C32,XOJPAVACYRFOBK-UHFFFAOYSA-N,C28H32F2N8,518.62,inhibitor
P11802,CDK4,1,O=C(C=C(C1=C(Cl)C=C(C(F)(F)F)C=C1)O2)C3=C2C([C@@H]4CCN(C)[C@@H]4CO)=C(O)C=C3O,MRPGRAKIAJJGMM-TZMCWYRMSA-N,C22H19ClF3NO5,469.84,inhibitor
Q00536,CDK16,3,C1CC(CNC1)C2=CC=C(C=C2)N3C=C4C=CC=C(C4=N3)C(=O)N,PCHKPVIQAHNQLW-UHFFFAOYSA-N,C19H20N4O,320.40,inhibitor
Q00536,CDK16,3,CNCC1=CC=C(C=C1)C2=C3CCNC(=O)C4=C3C(=CC(=C4)F)N2,HMABYWSNWIZPAG-UHFFFAOYSA-N,C19H18FN3O,323.37,inhibitor
Q00536,CDK16,3,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,BFSMGDJOXZAERB-UHFFFAOYSA-N,C23H20F3N5O2S2,519.57,inhibitor
Q00536,CDK16,3,CC(C)(C)C1=NN(C(=C1)NC(=O)NC2=C(C=C(C=C2)OC3=CC(=NC=C3)C(=O)NC)F)C4=CC5=C(C=C4)N=CC=C5,WVXNSAVVKYZVOE-UHFFFAOYSA-N,C30H28FN7O3,553.60,inhibitor
Q00535,CDK5,3,NC1=NC=NC2=C1C3=C(N2)C=CC=C3,SNZYKNKURRKPSJ-UHFFFAOYSA-N,C10H8N4,184.20,inhibitor
Q00535,CDK5,3,O=C(CC1=CC2=C(C=CC=C2)C=C1)NC3=CC(C4CCC4)=NN3,AGVIDDQHAQSPIZ-UHFFFAOYSA-N,C19H19N3O,305.38,inhibitor
Q00535,CDK5,3,OC1=C(C2=CC=C(O)C=C2)C(C(OC)=O)(CC3=CC(C/C=C(C)/C)=C(O)C=C3)OC1=O,NGOLMNWQNHWEKU-UHFFFAOYSA-N,C24H24O7,424.45,inhibitor
Q00535,CDK5,3,O=C(CC1=CC=C(C2=CC=CC=C2)C=C1)NC3=CC(C4CCC4)=NN3,DTNFOGMAASDEQI-UHFFFAOYSA-N,C21H21N3O,331.42,inhibitor
Q00535,CDK5,3,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=C(C=C3)C4=CC=CC=N4,HOCBJBNQIQQQGT-UHFFFAOYSA-N,C24H29N7O,431.54,inhibitor
Q00535,CDK5,3,CC(C)C1=NNC2=C1N=C(NCC(C)(C)O)N=C2NCC(C=C3)=CC=C3C4=CC=CC=N4,BSQNZDHZPYKQMW-UHFFFAOYSA-N,C24H29N7O,431.54,inhibitor
Q00535,CDK5,3,O=C(NC1)C2=C1C3=C(C4=C2C5=C(C=CC=C5)N4C6OC7(C)C(OC)C(CNC)C6)N7C8=CC=CC=C83,PBXKXOGWHLTNGJ-UHFFFAOYSA-N,C29H28N4O3,480.57,inhibitor
Q00535,CDK5,3,COC(C=C1)=CC=C1C2=NNC3=C2C(C(C3=CC=C4)=C4NC(NNC(C5=CC=C(O)C=C5)=O)=O)=O,QBQOHKFVYIDSIJ-UHFFFAOYSA-N,C25H19N5O5,469.46,inhibitor
Q00535,CDK5,3,O=C1/C(C2=CC=CC=C2N1)=C3/C(C(C=CC=C4)=C4N3)=N/O,HBDSHCUSXQATPO-BGBJRWHRSA-N,C16H11N3O2,277.28,inhibitor
Q00535,CDK5,3,CC(C)N(C=N1)C2=C1C(NCC3=CC=CC=C3)=N/C(N2)=N\C(CC)CO,BTIHMVBBUGXLCJ-UHFFFAOYSA-N,C19H26N6O,354.46,inhibitor
Q00535,CDK5,3,O=C(C=C/1)C=CC1=C2N=C3C(NC=CN3)=C/2CCCC,AYIIQABSVDIZSY-UHFFFAOYSA-N,C16H17N3O,267.33,inhibitor
Q00535,CDK5,3,O=S(C1=CC(C2=NC3=CC=CC=C3S2)=CS1)(N)=O,GKGZVFYMXSXLJJ-UHFFFAOYSA-N,C11H8N2O2S3,296.40,inhibitor
Q00535,CDK5,3,O=C(C1=C(N)N=C(NC2=CC=C(Cl)C=C2)S1)C3=CC=CC([N+]([O-])=O)=C3,YQRVBHMYUSGXHL-UHFFFAOYSA-N,C16H11ClN4O3S,374.81,inhibitor
Q00535,CDK5,3,CC1=CC=CC(NC(N=C2)=NC3=C2CCCC3)=C1,IPZUHNOYKQXXBS-UHFFFAOYSA-N,C15H17N3,239.32,inhibitor
Q00535,CDK5,3,O=S(C1=CC=CC(NC(N=C2)=NC3=C2CCCC3)=C1)(N)=O,ASNDURJGUUDPHG-UHFFFAOYSA-N,C14H16N4O2S,304.38,inhibitor
Q00535,CDK5,3,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=CC=C3,BTIHMVBBUGXLCJ-UHFFFAOYSA-N,C19H26N6O,354.46,inhibitor
Q00535,CDK5,3,ClC1=C(C(NC2=CNN=C2C(NC3CCN(S(C)(=O)=O)CC3)=O)=O)C(Cl)=CC=C1,CCUXEBOOTMDSAM-UHFFFAOYSA-N,C17H19Cl2N5O4S,460.34,inhibitor
Q00535,CDK5,3,CNS(CC1=CC=C(NC2=CC(C3=CC=CC=C3OCC)=NC=N2)C=C1)(=O)=O,BIWPLAFCVZALJC-UHFFFAOYSA-N,C20H22N4O3S,398.49,inhibitor
Q00535,CDK5,3,CCCN1C=C(C2=CC=NC(NC3=CC=CC(S(=O)(N)=O)=C3)=N2)C4=C1C=NC=C4,CNFMVKYIMGWDAD-UHFFFAOYSA-N,C20H20N6O2S,408.49,inhibitor
Q00535,CDK5,3,O=C(N)C1=C(C(F)(F)F)N2C(S1)=C(NC(C3=CC=C(C=CC=C4)C4=C3)=O)N=C2,KUOPRLZLMNIOQV-UHFFFAOYSA-N,C18H11F3N4O2S,404.37,inhibitor
Q00535,CDK5,3,O=C1C=C(CC2=CC=C(Cl)C(Cl)=C2)NC3=NNC(C4CCC4)=C31,JLUSRMCTPKCMPS-UHFFFAOYSA-N,C17H15Cl2N3O,348.23,inhibitor
Q00535,CDK5,3,C1=CC(=C2C(=C1O)C(=CN2)C3=NC(=NC=C3)N)Br,USBKPWRTJAXTBS-UHFFFAOYSA-N,C12H9BrN4O,305.13,inhibitor
Q00535,CDK5,3,CC(C)N(C=N1)C2=C1C(NCC3=CC=CC=C3)=NC(NC(CC)CO)=N2,BTIHMVBBUGXLCJ-UHFFFAOYSA-N,C19H26N6O,354.46,inhibitor
Q00535,CDK5,3,OC(C=C1)=CC=C1C2=C(CCCC)C3=NC=CN=C3N2,PRIGRJPRGZCFAS-UHFFFAOYSA-N,C16H17N3O,267.33,inhibitor
Q00535,CDK5,3,O=C1NC2=C(C=CC=C2)/C1=C3NC4=CC=CC=C4C\3=N/O,HBDSHCUSXQATPO-OIXOFKMYSA-N,C16H11N3O2,277.28,inhibitor
Q00535,CDK5,3,O=C1C2=C(C=C(O)C=C2O)OC3=C(O)C=CC(O)=C31,MPXAWSABMVLIBU-UHFFFAOYSA-N,C13H8O6,260.20,inhibitor
Q00535,CDK5,3,O=C(C1=C(N)N=C(NC2=CC=C(Cl)C=C2)S1)C3=CC([N+]([O-])=O)=CC=C3,YQRVBHMYUSGXHL-UHFFFAOYSA-N,C16H11ClN4O3S,374.81,inhibitor
Q00535,CDK5,3,OC1=C(C(CCC/C=C\C/C=C\CC(O)/C=C/C=C\C/C=C\CC)=O)C(O)=CC(O)=C1,PZNRHQVCEBLINN-WSAGHCNZSA-N,C26H34O5,426.55,inhibitor
Q00535,CDK5,3,OC1=C(C(CCCC/C=C\CC(OC)/C=C/C=C\C/C=C\CC)=O)C(O)=CC(O)=C1,WSQPPEDLTSEGCB-DEQZWHKXSA-N,C25H34O5,414.54,inhibitor
Q00535,CDK5,3,OC1=C(C(CCCC/C=C\C/C=C/C=C/C(OC)C/C=C\CC)=O)C(O)=CC(O)=C1,CSGUYQFGQMJHEP-UMNYQBEJSA-N,C25H34O5,414.54,inhibitor
Q00535,CDK5,3,O=S(N1CCCCC1)(C2=CC=C(NC(C3=CC(C4=C(O)C=CC=C4)=NN3)=O)C=C2)=O,VHYUALWDIXAVIZ-UHFFFAOYSA-N,C21H22N4O4S,426.50,inhibitor
Q00535,CDK5,3,O=C(N1CCCCC1)N(C2)CC3=C2NN=C3NC(CC4=CC=CC=C4)=O,WMZHRAIKAQVQIB-UHFFFAOYSA-N,C19H23N5O2,353.43,inhibitor
Q00535,CDK5,3,O=C(NC1=C2C=CC=C1)CC3=C2NC4=C3C=C(Br)C=C4,QQUXFYAWXPMDOE-UHFFFAOYSA-N,C16H11BrN2O,327.18,inhibitor
Q00535,CDK5,3,COC1=NC(NC2=NNC3=C2CN(C(C(CC)(C)C)=O)C3(C)C)=CC=C1,HHCYKUMLQNSQSN-UHFFFAOYSA-N,C19H27N5O2,357.46,inhibitor
Q00535,CDK5,3,C1CC(C1)C2=CC(=NN2)NC(=O)CC3=CC4=CC=CC=C4C=C3,AGVIDDQHAQSPIZ-UHFFFAOYSA-N,C19H19N3O,305.38,inhibitor
Q00535,CDK5,3,BrC1=CC(CNC2=NC=NC3=C2N=CN3C4CC(NC(C5=NC(C)=CC=C5)=O)C4)=CC=C1,QYLYUTQSYHCBOD-UHFFFAOYSA-N,C23H22BrN7O,492.38,inhibitor
Q00535,CDK5,3,NC(CN1C2=CC=CC=C2C(O)(CC(C3=CC(C=CC=C4)=C4C=C3)=O)C1=O)=O,RLOLCEAPHPNYGP-UHFFFAOYSA-N,C22H18N2O4,374.40,inhibitor
Q00535,CDK5,3,O=C1C2=C(C=CC=C2)C(C3=CC(N(C)C(CO4)=O)=C4C=C3)=NN1CC5=CC=CC=C5,KFGJTSFYNRDGDH-UHFFFAOYSA-N,C24H19N3O3,397.43,inhibitor
Q00535,CDK5,3,O=C1C2=C(C=CC=C2)N=C(C3=CC=CC(NC(COC4=CC=C(OC)C=C4)=O)=C3)O1,NIZBSDHUQSOUIY-UHFFFAOYSA-N,C23H18N2O5,402.41,inhibitor
Q00535,CDK5,3,ClC1=CC=C(C(C2=C(O)C(N(CCC3=CNC4=C3C=CC=C4)C2C5=CN=CC=C5)=O)=O)C=C1,NWNCIRXJHVNBHR-UHFFFAOYSA-N,C26H20ClN3O3,457.92,inhibitor
Q00535,CDK5,3,CN1C=NC2=C(N=C(N=C21)NCCO)NCC3=CC=CC=C3,GTVPOLSIJWJJNY-UHFFFAOYSA-N,C15H18N6O,298.35,inhibitor
Q00535,CDK5,3,NC1=NC2=C([N+]([O-])=O)C(C=CN=C3)=C3C(CC)=C2C=N1,ZPVVMYJAXDMIQX-UHFFFAOYSA-N,C13H11N5O2,269.26,inhibitor
Q00535,CDK5,3,CC(C)C1=NNC2=C1N=C(NCC(C)O)N=C2NCC(C=C3)=CC=C3C4=CC=CC=C4,SWEISVKBOUWMTM-UHFFFAOYSA-N,C24H28N6O,416.53,inhibitor
Q00535,CDK5,3,OCCN(C=N1)C2=C1C(NC3=CC=NC=C3)=NC(NC(CO)CC)=N2,SSRGZBFDDMHUIH-UHFFFAOYSA-N,C16H21N7O2,343.39,inhibitor
Q00535,CDK5,3,CCC(CO)NC1=NC(N(CCCO)C=N2)=C2C(NC3=CC=NC=C3)=N1,CXTOMPLWBHSPSO-UHFFFAOYSA-N,C17H23N7O2,357.42,inhibitor
Q00535,CDK5,3,O=C1N2C(CCCC2)C3=C(NC(NC4=CC=CC(C)=N4)=O)C=CC=C31,PWWHQERJKXLERO-UHFFFAOYSA-N,C19H20N4O2,336.40,inhibitor
Q00535,CDK5,3,CC(C)C1=NNC2=C1N=C(NCC(O)C)N=C2NCC3=CC=C(C4=NC=CC=C4)C=C3,BEMMPKXTCFGEAN-UHFFFAOYSA-N,C23H27N7O,417.52,inhibitor
Q00535,CDK5,3,O=C1NC2=CC=C(S(=O)(O)=O)C=C2/C1=C3NC(C=CC=C4)=C4C/3=O,IHBOEHLUIBMBMY-YPKPFQOOSA-N,C16H10N2O5S,342.33,inhibitor
Q00535,CDK5,3,CCCCC1=C(NC2=NC=CN=C12)C3=CC=C(C=C3)O,PRIGRJPRGZCFAS-UHFFFAOYSA-N,C16H17N3O,267.33,inhibitor
Q00535,CDK5,3,CCC1=C2N=C(C=C(N2N=C1)NCC3=C[N+](=CC=C3)[O-])N4CCCCC4CCO,PIMQWRZWLQKKBJ-UHFFFAOYSA-N,C21H28N6O2,396.50,inhibitor
Q00535,CDK5,3,C1CNCCC1NC(=O)C2=C(C=NN2)NC(=O)C3=C(C=CC=C3Cl)Cl,OVPNQJVDAFNBDN-UHFFFAOYSA-N,C16H17Cl2N5O2,382.25,inhibitor
Q00535,CDK5,3,NC1CCC2(C)C(CCC3C2CCC4(C)C3CCC4)C1,RWOGTNSOIWQNOK-UHFFFAOYSA-N,C19H33N,275.48,inhibitor
Q00535,CDK5,3,O=C1N2C(CC(OC)CC2)C3=C(NC(NC4=NC=CC(C)=C4)=C)C=CC=C31,HCJBUMSTQJHJSF-UHFFFAOYSA-N,C21H24N4O2,364.45,inhibitor
Q00535,CDK5,3,COC(C=C1)=CC=C1CNC2=CC(CN3CCCC3)=NC4=C(C#N)C=NN24,PVOWFLSBMRMIQF-UHFFFAOYSA-N,C20H22N6O,362.44,inhibitor
Q00535,CDK5,3,O=C1NC2=CC=CC=C2C3=C1C=C(C(NC4=CC=C(C)C=N4)=O)S3,HZKAJUQYIPUXBD-UHFFFAOYSA-N,C18H13N3O2S,335.39,inhibitor
Q00535,CDK5,3,O=C1N2C(CCCC2)C(C1=CC=C3)=C3NC(NC4=CC(Br)=CC=N4)=O,GFPGWHOCRYTVLL-UHFFFAOYSA-N,C18H17BrN4O2,401.26,inhibitor
Q00535,CDK5,3,IC1=C2N(CC(O)CNC2=O)C3=CC(O)=CC=C31,CMVVZTDBEHPABJ-UHFFFAOYSA-N,C12H11IN2O3,358.14,inhibitor
Q00535,CDK5,3,OC(C=C1)=CC=C1C2=NC3=CC(C4=CSC=C4)=CN=C3C=N2,BBJYYEGKESQDPO-UHFFFAOYSA-N,C17H11N3OS,305.36,inhibitor
Q00535,CDK5,3,COC1=CC=C(CC(CC2=CN(C3CC(C(N)=O)C3)C=C2)=O)C=C1,JWZMXYSZZSYDGV-UHFFFAOYSA-N,C19H22N2O3,326.40,inhibitor
Q00535,CDK5,3,C1C2=C(C3=CC=CC=C3NC1=O)NC4=C2C=C(C=C4)[N+](=O)[O-],OLUKILHGKRVDCT-UHFFFAOYSA-N,C16H11N3O3,293.28,inhibitor
Q00535,CDK5,3,O=C(C1=C(N)N=C(NC2=CC=C(S(=O)(N)=O)C=C2)S1)C3=CC=CC=C3[N+]([O-])=O,JXJHPQHLHQTQQI-UHFFFAOYSA-N,C16H13N5O5S2,419.44,inhibitor
Q00535,CDK5,3,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,NLHQJXWYMZLQJY-UHFFFAOYSA-N,C30H52O2,444.74,inhibitor
Q00535,CDK5,3,C1=CC=C2C(=C1)C(=C(N2)O)C3=C(C4=CC=CC=C4N3)N=O,FQCPPVRJPILDIK-UHFFFAOYSA-N,C16H11N3O2,277.28,inhibitor
Q00535,CDK5,3,CC(C)C1=NNC(C(NCC2=CC=CC=C2)=N3)=C1N=C3NC4CCCCC4N,NVTINYQXFHNHIJ-UHFFFAOYSA-N,C21H29N7,379.51,inhibitor
Q00535,CDK5,3,CC(C)N(C=N1)C2=C1C(NC3=CC=NC=C3)=NC(NC(CC)CO)=N2,SVBJNUDKKXGVHI-UHFFFAOYSA-N,C17H23N7O,341.42,inhibitor
Q00535,CDK5,3,O=C1N2C(CCCC2)C3=C(NC(NC4=CC=CC=C4)=O)C=CC=C31,GZIWEROIRVGMSH-UHFFFAOYSA-N,C19H19N3O2,321.38,inhibitor
Q00535,CDK5,3,O=C(C1=CC=CC=C1)N(C2)CC3=C2C(NC(C4=CC=CC=C4)=O)=NN3C(C)=O,YNUZRVCWZGUBPS-UHFFFAOYSA-N,C21H18N4O3,374.40,inhibitor
Q00535,CDK5,3,NS(C1=CC(C2=NC3=CC=CC=C3S2)=CS1)(=O)=O,GKGZVFYMXSXLJJ-UHFFFAOYSA-N,C11H8N2O2S3,296.40,inhibitor
Q00535,CDK5,3,O=C1C(C2=CC=C(O)C(O)=C2)=C3N(CCC4=CC(O)=C(O)C=C4)C(C5=C3C6=C1C=C(O)C(O)=C6)=C(C7=CC(O)=C(O)C=C7)C(C8=C5C=C(O)C(O)=C8)=O,JZOWIOVOZVPXCJ-UHFFFAOYSA-N,C40H27NO12,713.65,inhibitor
Q00535,CDK5,3,OC1=CC2=C(C=C1OC)OC(C3=C2C(C4=CC=C(O)C(OC)=C4)=C5N3CCC6=C5C=C(OC)C(O)=C6)=O,BILSMFOVHOUADI-UHFFFAOYSA-N,C28H23NO8,501.49,inhibitor
Q00535,CDK5,3,OC1=CC(O)=C(C(C=C(C2=CC=CC=C2)O3)=O)C3=C1C4N(C)CCCC4,BBZGOLNDVQZCIH-UHFFFAOYSA-N,C21H21NO4,351.40,inhibitor
Q00535,CDK5,3,OC1=CC=C2C(NC(C3=CN=CC(C4=CC=C(O)C=C4)=C3)=C2)=C1,BKQKPRMOYMYOAI-UHFFFAOYSA-N,C19H14N2O2,302.33,inhibitor
Q00535,CDK5,3,O=C1N(OCC(C2=CC=CC=C2)=O)C(C3=C1C=CC=C3)=O,GANHWTJKFCGMQL-UHFFFAOYSA-N,C16H11NO4,281.27,inhibitor
Q00535,CDK5,3,O=C1CCC2(C)C(CCC3(C)C2(C)CCC4(C)C3(C)CCC4(C)C(COS(C5=CC=C(Br)C=C5)(=O)=O)=O)=C1,OPTMOJFSJWXGEZ-UHFFFAOYSA-N,C31H41BrO5S,605.64,inhibitor
Q00535,CDK5,3,NC1=C(C(C2=CC=CC=C2F)=O)SC(NC3=CC=CN=C3)=N1,XHJMMMPXTUEBMQ-UHFFFAOYSA-N,C15H11FN4OS,314.34,inhibitor
Q00535,CDK5,3,CC(C)N(C=N1)C2=C1C(NCC3=CC=CC=C3)=CC(OC(CC)CO)=C2,URNYJHIIZORIJW-UHFFFAOYSA-N,C21H27N3O2,353.47,inhibitor
Q00535,CDK5,3,O=C1C(C2=CSC(CS(C3=CC=CC=C3)(=O)=O)=N2)=CC(C(OCC)=O)=C(CCC)N1,PXUGMWMLQCLZNB-UHFFFAOYSA-N,C21H22N2O5S2,446.55,inhibitor
Q00535,CDK5,3,O=C(CC1=C(C=CC=C2)C2=CC=C1)NC(N=C3)=CN3C(C4)CC4NC(C5=CC=CC(C)=N5)=O,WESLFWSZUGLONY-UHFFFAOYSA-N,C26H25N5O2,439.52,inhibitor
Q00535,CDK5,3,NC1=NNC2=C1C(C3=CC=CC=C3)=C(C#N)C(N)=C2,LMFRJXHSGGPLGI-UHFFFAOYSA-N,C14H11N5,249.28,inhibitor
Q00535,CDK5,3,CC(C)N(C=N1)C2=C1C(NC3=CC(C4=NC=CC=C4)=CC=C3)=NC(NC(CO)CC)=N2,LWANFAFTTOKZAX-UHFFFAOYSA-N,C23H27N7O,417.52,inhibitor
Q00535,CDK5,3,C1=CC(=C(C(=C1)F)C(=O)C2=C(N=C(S2)NC3=CC=C(C=C3)S(=O)(=O)N)N)F,BWWQFAUYHCRZKB-UHFFFAOYSA-N,C16H12F2N4O3S2,410.43,inhibitor
Q00535,CDK5,3,OC1=CC=C(C(C(CC2=CC=C(O)C(C/C=C(C)/C)=C2)(C(OC)=O)O3)=C(O)C3=O)C=C1,NGOLMNWQNHWEKU-UHFFFAOYSA-N,C24H24O7,424.45,inhibitor
Q00535,CDK5,3,O=C(N1)C(C2=CSC(CS(C3=CC=CC=C3)(=O)=O)=N2)=CC4=C1C=CC=C4,DENJPOISBSHUGX-UHFFFAOYSA-N,C19H14N2O3S2,382.47,inhibitor
Q00535,CDK5,3,O=C(N1)C(C2=CSC(C3=CC=NC=C3)=N2)=CC4=C1C=CC=C4,DPFVGQNGSOMJSY-UHFFFAOYSA-N,C17H11N3OS,305.36,inhibitor
Q00535,CDK5,3,O=C(N1)N(C2=CSC(C3=CC=NC=C3)=N2)CC4=C1C=C(F)C=C4,QHNBDDABNDUESC-UHFFFAOYSA-N,C16H11FN4OS,326.36,inhibitor
Q00535,CDK5,3,CC1=C(C2=NN=C3N2NC(C4=CC=CC=C4)=C(C5=CC=CC=C5)S3)SC(NC(C)=O)=C1,FEUVVQAFOCJYBF-UHFFFAOYSA-N,C23H19N5OS2,445.57,inhibitor
Q00535,CDK5,3,CC(C=C(NC(C)=O)S1)=C1C2=NN=C3SC4=C(N=C(C=CC=C5)C5=N4)NN32,LNGGMJFRIWMXLS-UHFFFAOYSA-N,C17H13N7OS2,395.47,inhibitor
Q00535,CDK5,3,CC(C=C(NC(CCl)=O)S1)=C1C2=NN=C3SC(C4=CC=CC=C4)=NN32,UEFVCKVWJQJSDH-UHFFFAOYSA-N,C16H12ClN5OS2,389.89,inhibitor
Q00535,CDK5,3,CC(C=C(NC(CCl)=O)S1)=C1C2=NN=C(N2N3)SC3C4=CC=CC([N+]([O-])=O)=C4,GAOUUCSSFWDUNS-UHFFFAOYSA-N,C16H13ClN6O3S2,436.91,inhibitor
Q00535,CDK5,3,O=C(NC(S1)=CC(C2=CC=CC=C2)=C1C3=NN=C4SC5=C(N=C(C=CC=C6)C6=N5)NN43)CCl,MKNYSPZGSGBELV-UHFFFAOYSA-N,C22H14ClN7OS2,491.99,inhibitor
Q00535,CDK5,3,O=C(NC1=CC(C2=CC=CC=C2)=C(C3=NN=C4N3NC(C5=CC=CC=C5)=C(C6=CC=CC=C6)S4)S1)C,RMEWJCSHDSUJKS-UHFFFAOYSA-N,C28H21N5OS2,507.64,inhibitor
Q00535,CDK5,3,O=C(NC(S1)=CC(C2=CC=CC=C2)=C1C3=NN=C4SC(C5=CC=CC=C5)=NN43)CCl,LDLLFYVEDBJIIM-UHFFFAOYSA-N,C21H14ClN5OS2,451.96,inhibitor
Q00535,CDK5,3,O=C(NC(S1)=CC(C2=CC=CC=C2)=C1C3=NN=C(N3N4)SC4C5=CC=CC([N+]([O-])=O)=C5)CCl,DKQDHDQLVNGTDI-UHFFFAOYSA-N,C21H15ClN6O3S2,498.98,inhibitor
Q00535,CDK5,3,O=C(C1=CC=C(Cl)C=C1)NN2C(CC3=CSC(NC(CCl)=O)=N3)=NN=C2SCC(NN=CC4=CC=CC=C4)=O,CNNQBAXDFGTALM-UHFFFAOYSA-N,C24H20Cl2N8O3S2,603.52,inhibitor
Q00535,CDK5,3,O=C(C1=CC=C(Cl)C=C1)NN2C(CC3=CSC(NC(C)=O)=N3)=NN=C2SCC(NN=CC4=CC=CC=C4)=O,SLKSRHOPMDATBX-UHFFFAOYSA-N,C24H21ClN8O3S2,569.07,inhibitor
Q00535,CDK5,3,O=C(C1=CC=C(Cl)C=C1)NN2C(CC3=CSC(NC(C4=CC=CC=C4)=O)=N3)=NN=C2SCC(NN=CC5=CC=CC=C5)=O,CGBSYSRPJXLGPT-UHFFFAOYSA-N,C29H23ClN8O3S2,631.14,inhibitor
Q00535,CDK5,3,CC(C)N1C2=NC(NC(C(C)C)=O)=NC(NCC3=CC=C(OC)C=C3)=C2N=C1,RFQTVGNEJZNMJA-UHFFFAOYSA-N,C20H26N6O2,382.47,inhibitor
Q00535,CDK5,3,O=C(NC1=C/2C=C([N+]([O-])=O)C=C1)C2=C3NC4=CC=CC=C4C/3=NO,RLAOCMFMVRQXGY-HCRZQDDKSA-N,C16H10N4O4,322.28,inhibitor
Q00535,CDK5,3,CC(C)N1C2=NC(C3=CC=C(C([H])=O)C=C3)=NC(NCC4=CC=C(OC)C=C4)=C2N=C1,GQOCHUAIPCTWKU-UHFFFAOYSA-N,C23H23N5O2,401.47,inhibitor
Q00535,CDK5,3,CC(C)N1C2=NC(C3=CC=C(C([H])=O)C=C3)=NC(NCCOC)=C2N=C1,WQMXBLRVYSZKGU-UHFFFAOYSA-N,C18H21N5O2,339.40,inhibitor
Q00535,CDK5,3,O=C1NC2=CC=C(Br)C=C2/C1=N\C(CC3=CNC=N3)C(O)=O,VXFDGJBILWHHSB-UHFFFAOYSA-N,C14H11BrN4O3,363.17,inhibitor
Q00535,CDK5,3,O=C(NC1=C2C(C=CC=C2)=NC3=CC=CC=C13)C4=CC=C(C5=NC6=C(C=CC([N+]([O-])=O)=C6)N5)C=C4,HZNCGYIFBLRLRG-UHFFFAOYSA-N,C27H17N5O3,459.47,inhibitor
Q00535,CDK5,3,ClC1=CC(NC2=NC=NC(C3=CC=NC(NCCCO)=C3)=N2)=CC=C1,AAYPLLWGPJQWCC-UHFFFAOYSA-N,C17H17ClN6O,356.82,inhibitor
Q00535,CDK5,3,O=C(NC1=NC=C(C2CCC2)S1)NC3=C(C=NC=C4)C4=CC=C3,MEWQZVRRNOXYMJ-UHFFFAOYSA-N,C17H16N4OS,324.41,inhibitor
Q00535,CDK5,3,O=C(NC1=CC(Cl)=C(Cl)C=C1/2)C2=C(C3=NO)/NC4=C3C=CC=C4,XFTCKLNUSFOJAU-SXOBHMCISA-N,C16H9Cl2N3O2,346.17,inhibitor
Q00535,CDK5,3,O=C(NC1=O)C2=C1C(C(C=C(O)C=C3)=C3N4[C@@H]5O[C@H](CO)[C@@H](OC)[C@H](O)[C@H]5O)=C4C6=C2C7=C(C=CC(O)=C7)N6,USOKMPSYKXXGMT-HHJYCPGKSA-N,C27H23N3O9,533.49,inhibitor
Q00535,CDK5,3,O=C(C1=CC=CC=C1)NC2=CSC(CC3=C(Cl)C=CC=C3Cl)=N2.O=N,QCTJRSXQGLFLOO-UHFFFAOYSA-N,C17H13Cl2N3O2S,394.28,inhibitor
Q00535,CDK5,3,NC1=NNC2=NC3=CC=CC=C3N=C21,DWHVZCLBMTZRQM-UHFFFAOYSA-N,C9H7N5,185.19,inhibitor
