Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
P42345,MTOR,inhibitor,2,0.3576,CCNC(=O)NC1=CC=C(C=C1)C2=NC3=C(C(=C2)N4CCOCC4C)N=C(N3CC)C
P42345,MTOR,inhibitor,2,0.3576,CCN1C(C)=NC2=C1N=C(C3=CC=C(NC(NCC)=O)C=C3)C=C2N4[C@@H](C)COCC4
P50613,CDK7,inhibitor,3,0.3576,CC(C)C1=C2N=C(C=C(N2N=C1)NCC3=CC=CC=C3)NCC4(CCNCC4O)O
Q00987,MDM2,inhibitor,1,0.3575,CC(C)C(CS(=O)(=O)C(C)C)N1C(C(CC(C1=O)(C)CC(=O)O)C2=CC(=CC=C2)Cl)C3=CC=C(C=C3)Cl
P33527,ABCC1,inhibitor,2,0.3574,O=C1C2=C(OC(C3=CC=C(Br)C=C3)=C1)C=C(O)C=C2O
,tubulin,activator,1,0.3574,CC(=O)NC1CCC2=CC(=C(C(=C2C3=C1C=C(C=C3)OP(=O)(O)O)OC)OC)OC
O60885,BRD4,inhibitor,1,0.3574,BrC1=CC(S(NC2=C(OC)C=C(ON=C3C)C3=C2)(=O)=O)=C(OC)C=C1
P04637,TP53,inhibitor,1,0.3573,O=C1[C@@H](CC(O)=O)C[C@H](C2=CC(Cl)=CC=C2)[C@@H](C3=CC=C(Cl)C=C3)N1[C@@H](CC)C(OC(C)(C)C)=O
Q00987,MDM2,inhibitor,1,0.3573,O=C1[C@@H](CC(O)=O)C[C@H](C2=CC(Cl)=CC=C2)[C@@H](C3=CC=C(Cl)C=C3)N1[C@@H](CC)C(OC(C)(C)C)=O
,tubulin,inhibitor,1,0.3573,COC1=CC=C(C=C1)S(=O)(=O)OC2=C3C=CC=CC3=CC4=CC=CC=C42
P49841,GSK3B,inhibitor,2,0.3572,C1C(SC2=CC=CC=C2N(C1=O)CC3=CC=CC=C3[N+](=O)[O-])CC4=CC=CC=C4
P14635,CCNB1,inhibitor,1,0.3572,O=C(N/N=C/C1=CC=C(OC)C=C1)/C=C/C2=CC=C(O)C(OC)=C2
Q9NYY3,PLK2,inhibitor,1,0.3572,CN(C1=CN=C(N2C=CN=C2C3=CC=C(F)C=C3)N=C1N(C4CCOC4)C5CC)C5=O
O43474,KLF4,inhibitor,1,0.3571,CC1=C(C(C(=C(N1)C)[N+](=O)[O-])C2=CC=CC=C2C(F)(F)F)C(=O)OC
P42345,MTOR,inhibitor,2,0.3571,CCOC(=O)N1CC2=C(C1)N=C(N=C2N3CCOCC3C)C4=CC=C(C=C4)NC(=O)NC5CC5
P42345,MTOR,inhibitor,2,0.3571,O=C(NC1CC1)NC(C=C2)=CC=C2C3=NC4=C(CN(C(OCC)=O)C4)C(N5[C@@H](C)COCC5)=N3
Q14191,WRN,inhibitor,2,0.3571,CC1CN(CCN1C2=CC=C(C=C2)C)C3=C(C(=O)N(N=C3)C4=NC5=CC=CC=C5S4)Cl
P33527,ABCC1,inhibitor,2,0.3571,O=C(C(C1=CC=C(C=C1)CC(C)C)C)O
Q6RVA0,MDR1,inhibitor,2,0.3571,O=C(CC(/C=C/C1=CC=C(OCC#C)C(OC)=C1)=O)/C=C/C2=CC(OC)=C(OCC#C)C=C2
P27707,DCK,inhibitor,2,0.3571,NC1=NC(OC2CCN(C3=NC=NC(OC4=C(OC)C=CC(C#N)=C4)=C3F)CC2)=NC=C1F
P06493,CDK1,inhibitor,1,0.357,O=C(NC1=C/2C=CC=C1)C2=C3NC4=CC=CC=C4C/3=N/O
Q00535,CDK5,inhibitor,3,0.357,O=C1/C(C2=CC=CC=C2N1)=C3/C(C(C=CC=C4)=C4N3)=N/O
Q00535,CDK5,inhibitor,3,0.357,O=C1NC2=C(C=CC=C2)/C1=C3NC4=CC=CC=C4C\3=N/O
P12004,PCNA,inhibitor,1,0.3569,C(=O)(P(=O)(O)O)P(=O)(O)O
P49841,GSK3B,inhibitor,2,0.3569,CC1=C(C2=CC=CC=C2N1)C3=C(C(=O)N(C3=O)C)NCCC4=CC=C(C=C4)F
P42345,MTOR,inhibitor,2,0.3569,CCNC(=O)C1=NOC(=C1C2=CC=C(C=C2)CN3CCOCC3)C4=CC(=C(C=C4O)O)C(C)C
O00329,PIK3CD,inhibitor,2,0.3569,O=S(C1=CN(CC2=CC=CC=C2)C(C)=N1)(NC3=CC(C4=CCOCC4)=CN=C3OC)=O
Q99459,CDC5L,inhibitor,1,0.3569,CC(C)N1C=NC2=C(N=C(N=C21)N(CCO)CCO)NCC3=CC=C(C=C3)OC
P24941,CDK2,inhibitor,1,0.3569,CC(C)N1C=NC2=C(N=C(N=C21)N(CCO)CCO)NCC3=CC=C(C=C3)OC
P30304,CDC25A,inhibitor,1,0.3568,O=C(CSC1=NN=C(C2=CC=C(C)C=C2)N1C3=CC=CO3)C4=CC=C(O)C(O)=C4
P37231,PPARG,activator,2,0.3568,O=C(O)[C@@H](OC)CC1=CC=C(OCCCOC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1
P37231,PPARG,activator,2,0.3568,O=C(O)C(OC)CC1=CC=C(OCCCOC2=CC=C(OC3=CC=CC=C3)C=C2)C=C1
O14757,CHEK1,inhibitor,1,0.3568,CCCN1C2=C(C(=O)N(C1=O)CCC)NC(=C2)C3=CC=C(C=C3)COC(=O)N4CCN(CC4)C5=CC(=CC=C5)Cl
O14757,CHEK1,inhibitor,1,0.3568,O=C(NC1=O)CC1C(C(C=C(N)C=C2)=C2N3)=C3N4C=CN=C4
P43405,SYK,inhibitor,2,0.3568,COC1=CC(NC2=NC(C3=CC(OCC(N4)=O)=C4C=C3)=CN5C2=NC=C5)=CC=C1OC
O94921,CDK14,inhibitor,3,0.3568,CN(C)CC=CC(=O)NC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)NC3=NC=CC(=N3)C4=CN=CC=C4
P33981,TTK,inhibitor,1,0.3568,N/C=C(N1CC(NCC2CCOCC2)=CC(C3=CC=C(C#N)C=C3N)=N1)/C(C=C4)=CC=C4C(NC5CC5)=O
P37231,PPARG,activator,2,0.3567,CC1=C(CCOC2=CC=C(C[C@@H](C(O)=O)OC)C3=C2C=CS3)N=C(C4=CC=CC=C4)O1
Q06124,PTPN11,inhibitor,3,0.3567,C1CCC(CC1)CNC2COC3C2OCC3N4C(=NN=N4)C5=CC=CC(=C5)CN6CCCC6
P49840,GSK3A,inhibitor,2,0.3567,C=CCOC(=O)C1=C(C=CC(=C1)C2=CC=C(O2)C=C3C(=O)NC(=S)N3)Cl
P68400,CSNK2A1,inhibitor,2,0.3567,CC1=C(/C=C2C3=CC=CC=C3NC/2=O)NC(C)=C1CCC(O)=O
P19784,CSNK2A2,inhibitor,2,0.3567,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
P67870,CSNK2B,inhibitor,2,0.3567,CC1=C(NC(=C1CCC(=O)O)C)C=C2C3=CC=CC=C3NC2=O
O60885,BRD4,inhibitor,1,0.3567,CC1=C(C2=C(OC)C=C(C(C(C3=CC=NC4=C3C=CC=C4)=NC(C)=N5)=C5N6)C6=C2)C(C)=NO1
Q13535,ATR,inhibitor,2,0.3566,CC1COCCN1C2=NC3=C(C=CN=C3C4=CC=NN4)C(=C2)C5=CC=NN5C
O00418,EEF2K,inhibitor,2,0.3566,C=C(O)C(C1=CC=CC=C1)SC2=NC(C3=CC=CS3)=CC(C4=CC=C(OC)C=C4)=C2C#N
Q00535,CDK5,inhibitor,3,0.3566,O=C(C1=CC=C(Cl)C=C1)NN2C(CC3=CSC(NC(C4=CC=CC=C4)=O)=N3)=NN=C2SCC(NN=CC5=CC=CC=C5)=O
O00418,EEF2K,inhibitor,2,0.3566,C=C(O)C(SC1=NC(C2=CC=CS2)=CC(C3=CC=C(OC)C=C3)=C1C#N)C4=CC=CC=C4
P52732,KIF11,inhibitor,1,0.3566,FC1=CC=C(F)C(C2=C[C@](C3=CC=CC=C3)(CO)N(C(N(C)C4CCN(C)C[C@@H]4F)=O)C2)=C1
Q13535,ATR,inhibitor,2,0.3565,CC1COCCN1C2=C3C(=CC(=N2)C4=C5C=CNC5=CC=C4)N(C=N3)CS(=O)(=O)C
O14757,CHEK1,inhibitor,1,0.3565,FC1=C(C(F)(F)F)C=C(NC=C2C3=NN(C4=C(F)C=CC=C4)C2=O)C3=C1
P33527,ABCC1,inhibitor,2,0.3565,CN(C)CCCN1C2=C(C=C3C4=C2C=C(C=C4C(=O)N(C3=O)CCN(C)C)N)N=N1
P00519,ABL1,inhibitor,3,0.3565,CC1=C(C=C(C=C1)C(NC2=CC(C(F)(F)F)=C(C=C2)CN3CCN(CC3)C)=O)C#CC4=CN=C5N4N=CC=C5
,tubulin,inhibitor,1,0.3565,COC1=C(OC)C(OC)=CC(N2C(C3=CC=C(OC)C(N)=C3)=NNC2N)=C1
P04637,TP53,inhibitor,1,0.3564,ClC(C=C1)=CC2=C1C(C3=C(N=CN3CC4=CC=C(Cl)C=C4)C5=CC=CC=C5)=C(C(O)=O)N2
Q00987,MDM2,inhibitor,1,0.3564,ClC(C=C1)=CC2=C1C(C3=C(N=CN3CC4=CC=C(Cl)C=C4)C5=CC=CC=C5)=C(C(O)=O)N2
O14757,CHEK1,inhibitor,1,0.3564,CN(CC1=CC2=C(S1)C(=NC(=N2)C3=CN=C(C=C3)OC)N4CCOCC4)C5=NC=C(C=N5)C(=O)NO
Q8IXJ6,SIRT2,inhibitor,1,0.3564,CC(C1=CC=CC=C1)NC(=O)C2=CC=CC=C2N=CC3=C(C=CC4=CC=CC=C43)O
Q8IXJ6,SIRT2,inhibitor,1,0.3564,O=C(CCCC(NCCCC[C@@H](C(C[C@H](C)C(N)=O)=O)NC(OCC1=CC=CC=C1)=O)=S)C2=C(NC3=CC=CC(OCCCC4=CC=CC=C4)=C3)C=CC=C2
Q96EB6,SIRT1,inhibitor,3,0.3564,O=C(CCCC(NCCCC[C@@H](C(C[C@H](C)C(N)=O)=O)NC(OCC1=CC=CC=C1)=O)=S)C2=C(NC3=CC=CC(OCCCC4=CC=CC=C4)=C3)C=CC=C2
Q96EB6,SIRT1,activator,3,0.3564,COCCCN1C(=C(C2=NC3=CC=CC=C3N=C21)C(=O)NC4CCCC4)N
P61073,CXCR4,inhibitor,2,0.3564,C1(CN2CCCNCCNCCCNCC2)=CC=C(C=C1)CN3CCNCCCNCCNCCC3
P61073,CXCR4,inhibitor,2,0.3564,[H]Cl.[H]Cl.[H]Cl.[H]Cl.[H]Cl.[H]Cl.[H]Cl.[H]Cl.N1(CCCNCCNCCCNCC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
P61073,CXCR4,inhibitor,2,0.3564,C1CNCCNCCCN(CCNC1)CC2=CC=C(C=C2)CN3CCCNCCNCCCNCC3
P61073,CXCR4,inhibitor,2,0.3564,NCCCNCC1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
P61073,CXCR4,inhibitor,2,0.3564,NCCNCC1=CC=C(CN2CCCNCCNCCCNCC2)C=C1
P00519,ABL1,inhibitor,3,0.3564,O=C(NC1=CC=C(CN2CCN(C)CC2)C(C(F)(F)F)=C1)C3=CC=C(C)C(C#CC4=CN=C(NN=C5)C5=C4)=C3
,tubulin,inhibitor,1,0.3564,CC(C)C(C=C(C)C(=O)O)N(C)C(=O)C(C(C)(C)C)NC(=O)C(C(C)(C)C1=CN(C2=CC=CC=C21)C)NC
,tubulin,activator,1,0.3563,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
P11388,TOP2A,inhibitor,1,0.3563,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
P0C1S8,WEE2,inhibitor,3,0.3562,CN(C1=NC(NC2=CC=C(N3CCOCC3)C=C2)=NC=C1C=C4C5=C(Cl)C=CC=C5Cl)C4=O
P10415,BCL2,inhibitor,1,0.3562,CCOC(=O)C1=C(OC2=C(C1C(C#N)C(=O)OCC)C=C(C=C2)Br)N
P10415,BCL2,inhibitor,1,0.3562,CCOC(C1=C(N)OC2=CC=C(Br)C=C2[C@@]1([H])[C@H](C#N)C(OCC)=O)=O
P52732,KIF11,allosteric regulator,1,0.3562,CC(C1)(C)CC(C2=C1NC(C)=C(C(NC3=CC=C(Cl)C=C3)=O)C2C4=CC=CC=C4)=O
P06493,CDK1,inhibitor,1,0.3561,O=C(C1=CC=CC=C1N/2)C2=C3C(NC4=C\3C=CC=C4)=O
Q00535,CDK5,inhibitor,3,0.3561,O=C(NC(S1)=CC(C2=CC=CC=C2)=C1C3=NN=C4SC(C5=CC=CC=C5)=NN43)CCl
Q6RVA0,MDR1,inhibitor,2,0.3561,O=C(C1=CC(OC)=C(OC)C(OC)=C1)NCCN(CC2=C3C4=C(C(OC)=C2)OCO4)CC5=C3C6=C(C(OC)=C5)OCO6.C
P53350,PLK1,inhibitor,1,0.3561,CN1CCN(C2=CC=C(C(NC3=NNC4=C3CN(C(CC5=CC=CS5)=O)C4)=O)C=C2)CC1
P11388,TOP2A,inhibitor,1,0.3561,CN1C2=CC=CC=C2C3=C1C=C(C=C[N+](C)=C4)C4=C3C.[I-]
O95271,TNKS,inhibitor,1,0.3561,O=C(COC(C1=CC=C(N2C([C@](CC=CC3)(C)[C@@]3(C)C2=O)=O)C=C1)=O)C4=C(Cl)C=CC=C4
P37231,PPARG,activator,2,0.356,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
P37231,PPARG,activator,2,0.356,O=C(O)[C@H](CC1=CC=C(C=C1)OCCN(C)C2=NC=CC=C2)NC3=CC=CC=C3C(C4=CC=CC=C4)=O
Q13535,ATR,inhibitor,2,0.356,CS(=O)(=O)CN1C=NC2=C(N=C(C=C21)C3=C4C=CNC4=CC=C3)N5CCOCC5
Q9NT62,ATG3,inhibitor,2,0.356,O=C([C@H](CC1=CNC2=C1C=CC=C2)N)NC(C3=CC=CC=C3)C4=CN(N=N4)CCC5=CC=CC=N5
P33527,ABCC1,inhibitor,2,0.356,COC1=CC=C(C=C1)C2=COC3=CC(=CC(=C3C2=O)O)O
P43405,SYK,inhibitor,2,0.356,FC1=C(NC2=CC=C(OC3(C)C)C(NC3=O)=N2)N=C(N=C1)NC4=CC(OC)=C(OC)C(OC)=C4
O14757,CHEK1,inhibitor,1,0.3559,CC(C)(C1CNCC1NC2=NC(=NC3=CC(=C(C=C32)OC)OC)C4=C(C=CC(=C4)F)O)O
P11802,CDK4,inhibitor,1,0.3559,O=C(C1=CC(C2=C3C=CC=CC3=CN=C2)=C(C#N)C=C1)C(NC4=N5)=NC4=CC=C5N6CCC(N(C)C)CC6
O96017,CHEK2,inhibitor,1,0.3559,OC1=CC=C(F)C=C1C2=NC3=CC(OC)=C(OC)C=C3C(N[C@H]4[C@@H](C(O)(C)C)CNC4)=N2
O96017,CHEK2,inhibitor,1,0.3559,CC(C)(C1CNCC1NC2=NC(=NC3=CC(=C(C=C32)OC)OC)C4=C(C=CC(=C4)F)O)O
,tubulin,activator,1,0.3558,CC(C1=CC(=C(C=C1)OC)O)C2=CC(=C(C(=C2)OC)OC)OC
Q13153,PAK1,inhibitor,3,0.3558,ClC1=C2C(NC=N2)=CC=C1CN(C)C3=NC=CC(NC4=NNC([C@@H](CCN5C)C5=O)=C4)=N3
Q13535,ATR,inhibitor,2,0.3557,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=O)(=O)C4CC4)C5=C6C=CNC6=CC=C5
P61073,CXCR4,inhibitor,2,0.3557,CN(CC1)CCN1C2=CC=CC3=NC(CN4[C@@H]5C(N=CC=C6)=C6CC[C@@H]5CCC4)=CN32
Q00535,CDK5,inhibitor,3,0.3557,O=C1NC2=CC=CC=C2C3=C1C=C(C(NC4=CC=C(C)C=N4)=O)S3
Q96GD4,AURKB,inhibitor,1,0.3557,CC1=CN=C(NC2=C3C(C4=CC(S(=O)(C5CC5)=O)=CC=C4)=CC(C(NC6CCN(C)CC6)=O)=C2C)C3=C1
Q13535,ATR,inhibitor,2,0.3556,CC1=C2CC=C3C(C2=CC(=C1OC(=O)C)OC(=O)C)(CCC4(C3(CCC5(C4CC(CC5)(C)C(=O)O)C)C)C)C
Q00535,CDK5,inhibitor,3,0.3556,OC1=C(C2=CC=C(O)C=C2)C(C(OC)=O)(CC3=CC(C/C=C(C)/C)=C(O)C=C3)OC1=O
Q00535,CDK5,inhibitor,3,0.3556,OC1=CC=C(C(C(CC2=CC=C(O)C(C/C=C(C)/C)=C2)(C(OC)=O)O3)=C(O)C3=O)C=C1
,tubulin,activator,1,0.3556,C1=CC(=CC=C1NC(=O)NCCCl)I
O15379,HDAC3,inhibitor,1,0.3555,O=C(NCC(NC4=CC=C([H])C=C4N)=O)[C@@H](NC(C3=CC=C(OC)C=C3)=O)CC2=CNC1=CC=CC=C12
P11802,CDK4,inhibitor,1,0.3555,O=C(NC1=CC=C(C)C=C/21)C2=N/NC(C3=CC4=CC=CC=C4N3)=O
P49841,GSK3B,inhibitor,2,0.3554,COCCNC(=O)C1=CC2=C(C=C1)OC(=CC3=CC(=CC=C3)Cl)C(=O)N2
P49841,GSK3B,inhibitor,2,0.3554,CCC1=CC2=C(C3=CC(=C(C=C13)OC)OC)C(=O)NC2=O
P43405,SYK,inhibitor,2,0.3554,ClC1=CC=C(NC(N=C(NC2=CC=C(N3CCN(CC3)C)C=C2)N=C4)=C4F)C(C(N)=O)=C1.C
P33981,TTK,inhibitor,1,0.3554,CCOC1=C(C=CC(=C1)N2CCC(CC2)O)NC3=NC=C4C(=N3)N(CCC(=O)N4C)C5CCCC5
O60885,BRD4,inhibitor,1,0.3554,CN1C(C(C)=CC(C2=NC3=C(C=CC(N4CCOCC4)=C3)N2C(COC)COC)=C1)=O
P11802,CDK4,inhibitor,1,0.3553,CC1=C(C(C)=O)C2=NC(C(C)C)=CN2C3=NC(NC4=CC=C(N5CCNCC5)C=C4)=NC=C31
Q00534,CDK6,inhibitor,1,0.3553,CC1=C(C(C)=O)C2=NC(C(C)C)=CN2C3=NC(NC4=CC=C(N5CCNCC5)C=C4)=NC=C31
Q6RVA0,MDR1,inhibitor,2,0.3553,O=C(N1CCC2=CC(OC)=C(C=C2C1)OC)C(O3)=CC=C3C4=CC=C(OC)C=C4
,tubulin,inhibitor,1,0.3553,COC1=C(OC)C([Se]C)=C(C(/C=C/C2=CN(C)C3=C2C=CC=C3)=O)C=C1
Q96GD4,AURKB,inhibitor,1,0.3553,C12=CC=CC=C1CN(C3=NC=NC4=C3C(C5=CC=CC=C5)=CS4)CC2
P30291,WEE1,inhibitor,1,0.3553,CN(C1=NC(NC2=CC=C(CCCC(O)=O)C=C2)=NC=C1C=C3C4=C(Cl)C=CC=C4Cl)C3=O
P61073,CXCR4,inhibitor,2,0.3551,NC(NCCCN1C2=CC=C(NC(CNC(N)=N)=O)C=C2C=C1C(NCCC3=CNC4=C3C=CC=C4)=O)=N
P33981,TTK,inhibitor,1,0.3551,C[C@@H](C(C)(C)C)CC1=NC=CC(C1=N2)=CN=C2NC3=C(OC)C=C(C4=CN(C)N=C4)C=C3
Q06124,PTPN11,inhibitor,3,0.3549,CC1C(C2(CCN(CC2)C3=NC(=C(N=C3CO)C4=C(C(=CC=C4)Cl)Cl)C)CO1)N
P42345,MTOR,inhibitor,2,0.3548,CC1=C(C=CC(=C1F)S(=O)(=O)C)C(=O)N2CCOC3=C(C2)C=C(C=C3)C4=CN=C(C=C4)N
P42345,MTOR,inhibitor,2,0.3548,NC1=CC=C(C2=CC=C(OCCN(C(C3=CC=C(S(=O)(C)=O)C(F)=C3C)=O)C4)C4=C2)C=N1
O00329,PIK3CD,inhibitor,2,0.3548,C[C@@H](C(N1C2=CC=CC=C2)=NN3C=CC=C3C1=O)NC4=C(F)C(N)=NC=N4
P33527,ABCC1,inhibitor,2,0.3548,COC1=C(OC(C=C2)=CC=C2C[C@@H]3N(CC4)C)C=C(C=C1)C[C@@H](N5C)C6=CC(OC7=C3C4=CC8=C7OCO8)=C(C=C6C=C5)OC
,tubulin,inhibitor,1,0.3548,COC1=CC(=CC(=C1OC)OC)C(=O)C2=C(NC3=CC=CC=C32)C4=CSC=C4
O14965,AURKA,inhibitor,1,0.3547,ClC1=C(OC2=CC=C(N)C=N2)C(Cl)=CC=C1
Q13535,ATR,inhibitor,2,0.3547,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
O14757,CHEK1,inhibitor,1,0.3547,CC1COCCN1C2=NC(=NC(=C2)C3(CC3)S(=N)(=O)C)C4=C5C=CNC5=NC=C4
P33527,ABCC1,inhibitor,2,0.3547,CN1CCC2=CC(=C(C3=C2[C@@H]1CC4=CC(=C(C=C43)OC)OC)OC)OC
,tubulin,inhibitor,1,0.3547,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC=C(OC)C=C4
O60885,BRD4,inhibitor,1,0.3547,CC1=NN=C2N1C3=C(C(CC4=CC=CC=C4)=C(C#CC5=CN(C)N=C5)S3)COC2
P04637,TP53,inhibitor,1,0.3545,OCC1(CC1)CO[C@@]2(C3=CC=C(Cl)C=C3)N(CC4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=CC=C52)=O
Q00987,MDM2,inhibitor,1,0.3545,OCC1(CC1)CO[C@@]2(C3=CC=C(Cl)C=C3)N(CC4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=CC=C52)=O
O14757,CHEK1,inhibitor,1,0.3545,CC(=NN=C(N)N)C1=CC=C(C=C1)NC(=O)C2=CC3=C(N2)C(=CC=C3)[N+](=O)[O-]
Q9UQB9,AURKC,inhibitor,3,0.3545,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O
Q96GD4,AURKB,inhibitor,1,0.3545,CCN(CCCOC1=CC2=C(C=C1)C(=NC=N2)NC3=NNC(=C3)CC(=O)NC4=CC(=CC=C4)F)CCOP(=O)(O)O
P11388,TOP2A,inhibitor,1,0.3545,O=C(C1=CC=CC2=C1C3=CC4=C2OC=C4)N(CCNCCCNCCN5C(C6=CC=CC7=C8C(C=CO8)=CC(C5=O)=C67)=O)C3=O
O60885,BRD4,inhibitor,1,0.3544,CC1=C(C2=CC(C(C3=CC=CC=C3)(O)N(OC)C4=O)=C4C=C2)C(C)=NO1
O14757,CHEK1,inhibitor,1,0.3543,CN1C=C(C=N1)C2=C3N=C(C(=C(N3N=C2)N)Br)C4CCCNC4
,tubulin,activator,1,0.3543,CC1=CC(=CC(=C1O)C)C=C2CC3=CC(=C(C(=C3C2=O)N)OC)OC
,tubulin,activator,1,0.3543,COC1=C(C(=C2CC(=CC3=C4C=CNC4=CC=C3)C(=O)C2=C1)OC)OC
Q9NS87,KIF15,inhibitor,3,0.3542,CN(C1=NC(NC2=CC(CO)=CC=C2)=NC=C1C=C3C4=C(Cl)C=CC=C4Cl)C3=O
P29375,KDM5A,inhibitor,2,0.3542,ClC1=C(C(C2=CC(N=CC=C3C(O)=O)=C3N2)OCCC4N(C)CCC4)C=CC=C1
Q9BYW2,SETD2,inhibitor,1,0.3542,O=C1N(C2=C(OCC)C=CC=C2)C(CN3CCN(C(C4=CC=CO4)=O)CC3)=NC5=CC=CC=C51
,tubulin,activator,1,0.3542,COC1=C(C=C(C=C1)C(=CC#N)C2=CC=CC=C2)OC
P11802,CDK4,inhibitor,1,0.3541,O=C(N(CC1CCCC1)CC2=NCC(NCC3=CC=C(N4CCNCC4)C=C3)=NC=C25)C(I)=C5C
P33527,ABCC1,inhibitor,2,0.3541,C[C@]12CC[C@](C[C@H]1C3=CC(=O)[C@@H]4[C@]5(CC[C@@H](C([C@@H]5CC[C@]4([C@@]3(CC2)C)C)(C)C)O)C)(C)C(=O)O
O14965,AURKA,inhibitor,1,0.354,O=C1NC3=C(C(NC4=CC=C(NC(C5=CC=CC=C5)=O)C=C4)=CC=N3)C2=C1C=CC=C2
P33527,ABCC1,inhibitor,2,0.354,CC1=CC(C(C=C(C2=CC=C(OCCOCCOCCOCCOCCOC3=CC=C(C(OC4=C5C=C(C)C=C4)=CC5=O)C=C3)C=C2)O6)=O)=C6C=C1
P01106,MYC,inhibitor,1,0.354,ClC1=CC=C(Br)C(NC(NC2=CC=C(Cl)C=C2)=C3C(C)=O)=C1C3=O
P30291,WEE1,inhibitor,1,0.354,CN(C1=NC(NC2=CC=C(CC(N)=O)C=C2)=NC=C1C=C3C4=C(Cl)C=CC=C4Cl)C3=O
O15297,PPM1D,inhibitor,1,0.3539,CC(C)C1=CC2=C(C=C1)N(C(=C2SC(C)(C)C)CC(C)(C)C(=O)O)CC3=CC=C(C=C3)Cl
P37231,PPARG,activator,2,0.3539,O=C(NC1=CC=C(S(NC(NC2CCCCC2)=O)(=O)=O)C=C1)CSC3=NC4=CC=CC=C4C(N3C5=CC=C(OC)C=C5)=O
O14757,CHEK1,inhibitor,1,0.3539,O=C1C2=CNC3=CC=C(C4=CC=CN4)C=C3C2=NN1C5=C(F)C=CC=C5
P33527,ABCC1,inhibitor,2,0.3539,C=CC(=O)N1CCC[C@H](C1)N2C3=NC=NC(=C3C(=N2)C4=CC=C(C=C4)OC5=CC=CC=C5)N
O15379,HDAC3,inhibitor,1,0.3538,O=C(NO)CCCCCCC(NC1=CC=CC=C1)=O
P43405,SYK,inhibitor,2,0.3538,COC1=CC(NC2=NC(C3=CC(C(N)=O)=C(F)C=C3)=CN4C=CN=C24)=CC=C1OC
P43405,SYK,inhibitor,2,0.3538,NC(C(N=C1)=C(C2=CC3=C(C=CC=C3OC)N2)N=C1N[C@H]4[C@H](COCC4)N)=O
Q6RVA0,MDR1,inhibitor,2,0.3538,O=C1C2=C(C=C(OCC3SC3)C=C2OCC4SC4)OC5=CC6=C(C=CC=C6)C=C51
,tubulin,activator,1,0.3538,CN(C)C1=CC(=O)C2=C(C1=O)C=CC(=N2)C(=O)C3=CC(=C(C(=C3)OC)OC)OC
O95271,TNKS,inhibitor,1,0.3538,O=C1NC(CCC(NC2=CC=C(C(NC3=C(OC)C=CC=C3)=O)C=C2)=O)=NC4=CC=CC=C41
Q13315,ATM,inhibitor,1,0.3537,COC1=C(C=C2C(=C1)C(=NC=N2)N3C(=NC(=N3)C4=CC=CC=N4)N)OC
P33981,TTK,inhibitor,1,0.3537,CC1=C(C(NC2CC2)=O)C=CC(C(C=N3)=C4N3C(NCC5CCOCC5)=NC(NC6CCCC6)=N4)=C1
P26358,DNMT1,inhibitor,2,0.3537,CC1=CC(NC2=CC(NC(C3=CC=CC(NC4=CC=NC5=C4C=CC=C5)=C3)=O)=CC=C2)=NC(N)=N1
P33981,TTK,inhibitor,1,0.3537,CC1=C(C=CC(C2=C3N(C(NCC4CCOCC4)=NC(NC5CCCC5)=N3)N=C2)=C1)C(NC6CC6)=O
,tubulin,inhibitor,1,0.3537,COC1=CC2=C(C=C1)NC(=C2SC3=CC(=C(C(=C3)OC)OC)OC)C(=O)OC
O60885,BRD4,inhibitor,1,0.3537,CC1=NOC(C)=C1C2=CC(N(CC3=CC=C(C4OC4)C=C3)C=N5)=C5C(N)=C2
P30291,WEE1,inhibitor,1,0.3537,CN(C1=NC(NC2=CC=C(OCCCC(O)=O)C=C2)=NC=C1C=C3C4=C(Cl)C=CC=C4Cl)C3=O
O95271,TNKS,inhibitor,1,0.3536,CC1=C(C)C(C(N)=O)=C(NC(C2=CC=CC=C2C(O)=O)=O)S1
Q13535,ATR,inhibitor,2,0.3535,CC1CN2C(=C(C=N2)C3CCN(CC3)S(=O)(=O)C)CN1C4=CC(=NC=C4)N
