Uniprot_Accession,Gene_Name,Classification,Confidence_Level,Similarity_Score,SMILES
P06493,CDK1,inhibitor,1,0.3361,O=C(N1)/C(C2=C1C=CC(S(=O)(O)=O)=C2)=C3NC(C=CC=C4)=C4C/3=O
Q00535,CDK5,inhibitor,3,0.3361,O=C1NC2=CC=C(S(=O)(O)=O)C=C2/C1=C3NC(C=CC=C4)=C4C/3=O
P33527,ABCC1,inhibitor,2,0.3361,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
P36507,MAP2K2,inhibitor,1,0.3361,C1CC(=O)N(OC1)CC2=CC(=C(C(=C2F)F)NC3=C(C=C(C=C3)I)F)C(=O)NOCCO
P31749,AKT1,allosteric regulator,1,0.3361,O=C1NN=C2C3=C(N=C(C4=CC=C(C5(N)CCC5)C=C4)C(C6=CC=CC=C6)=C3)C=CN21.[H]Cl
P31749,AKT1,allosteric regulator,1,0.3361,C1CC(C1)(C2=CC=C(C=C2)C3=C(C=C4C(=N3)C=CN5C4=NNC5=O)C6=CC=CC=C6)N
,tubulin,inhibitor,1,0.336,CCC1=NN=C2C(NC3=CC=C(C(/C=C/C4=CC=C(OC)C=C4)=O)C=C3)=NC5=CC=CC=C5N21
O00329,PIK3CD,inhibitor,2,0.3359,O=C1N(C)C2=CN=C(C=CC(C3=CC4=C(N=C3)C=CC=C4)=C5)C5=C2N1CC6=CC=C(OC)C=C6
,tubulin,inhibitor,1,0.3359,COC1=C(OC)C(OC)=CC(SC2=C(C3=CSC=C3)NC4=C2C=C(OC)C=C4)=C1
P11388,TOP2A,inhibitor,1,0.3359,COC1=CC=C2C(C=CC(C3=CC=C(O)C(CCO)=C3)=C2)=C1
Q13153,PAK1,inhibitor,3,0.3359,O=C(C1=CC=C(Cl)C=C1)C2=CNC3=NC=C(C4=CN(C5CCNCC5)N=C4)C=C32
,tubulin,activator,1,0.3358,COC1=C(C=C(C=C1)C=CC2=CC=C(C=C2)NC(=O)NCCCl)O
,tubulin,inhibitor,1,0.3358,CC1=C(C=CC(=C1)C#CC2=CC=CC=C2)N3C(=NC4=CC=CC=C4C3=O)C=CC5=C(C=C(C=C5)O)O
P04637,TP53,inhibitor,1,0.3357,FC1=CC=CC(F)=C1N[C@]2(CC3=CC(Cl)=CC=C3)C4=CC=C(Cl)C=C4NC2=O
Q00987,MDM2,inhibitor,1,0.3357,FC1=CC=CC(F)=C1N[C@]2(CC3=CC(Cl)=CC=C3)C4=CC=C(Cl)C=C4NC2=O
P24941,CDK2,inhibitor,1,0.3357,CN(C1=C(C=CC=N1)CNC2=NC(=NC=C2C(F)(F)F)NC3=CC4=C(C=C3)NC(=O)C4)S(=O)(=O)C.Cl
P49841,GSK3B,inhibitor,2,0.3356,COC1=CC=CC=C1N2CCN(CC2)CCCNC(=O)C3=NC(=NO3)C4=CN=CC=C4
P33981,TTK,inhibitor,1,0.3356,CC(C)S(=O)(=O)C1=CC=CC=C1NC2=CC(=NC3=C2C=CN3)NC4=C(C=C(C=C4)N5CCC(CC5)O)OC
Q96GD4,AURKB,inhibitor,1,0.3356,CC1=CC(=NO1)CN2CCN(CC2)C3=C4C(=NC=C3Br)N=C(N4)C5=CC=C(C=C5)N6CCN(CC6)C
O00329,PIK3CD,inhibitor,2,0.3355,NC1=NC=NC(NCC(N=C2C=CC=C(N23)C)=C(C4=CC=CC=C4)C3=O)=C1C#N
Q6RVA0,MDR1,inhibitor,2,0.3355,O=C(CC(/C=C/C1=CC=C(OCC#C)C(OC)=C1)=O)/C=C/C2=CC(OC)=C(OCC#C)C=C2
P37231,PPARG,activator,2,0.3354,C[C@@H]1CC[C@@]2(CC[C@@]3(C(=CC[C@H]4[C@]3(CC[C@@H]5[C@@]4(CC[C@@H](C5(C)C)O)C)C)[C@@H]2[C@H]1C)C)C(=O)O
P49841,GSK3B,inhibitor,2,0.3354,CN1C=C(C2=CC=CC=C21)C3=C(NNC3=O)C4=CN(C5=CC=CC=C54)C
P06493,CDK1,inhibitor,1,0.3354,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=C(C=C3)C4=CC=CC=N4
Q00535,CDK5,inhibitor,3,0.3354,CCC(CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NCC3=CC=C(C=C3)C4=CC=CC=N4
P43405,SYK,inhibitor,2,0.3354,O=C(C(C1=O)=CC=CN1C(C=C2)=CC=C2F)NC(C=C3F)=CC=C3OC4=CC=NC5=C4C=CN5
,tubulin,inhibitor,1,0.3354,COC1=C(C=C(C=C1)C2CC2C3=CC(=C(C(=C3)OC)OC)OC)O
Q13315,ATM,inhibitor,1,0.3353,NC(C(SC(N1C2=CC(OC)=C(OC)C=C2N=C1)=C3)=C3OCC4=CC=CC=C4C(F)(F)F)=O
Q9NYY3,PLK2,inhibitor,1,0.3353,O=C(N)C1=C(OCC2=CC=CC=C2C(F)(F)F)C=C(S1)N(C=N3)C4=C3C=C(OC)C(OC)=C4
P53350,PLK1,inhibitor,1,0.3353,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC
P31749,AKT1,allosteric regulator,1,0.3353,CC1(CC(C1)(C2=CC=C(C=C2)C3=C(N4COC5=C(C4=N3)C=NC=C5)C6=CC=CC=C6)N)O
P52732,KIF11,inhibitor,1,0.3353,CC(NC1=NN(C(C)=O)C(CC)(C2=CC=CC=C2)S1)=O
Q13153,PAK1,inhibitor,3,0.3353,COC1=C(C=C2C(=C1)N=CN2C3=CC(=C(S3)C(=O)N)OCC4=CC=CC=C4C(F)(F)F)OC
Q9H4B4,PLK3,inhibitor,3,0.3353,NC(C1=C(OCC2=CC=CC=C2C(F)(F)F)C=C(S1)N(C=N3)C4=C3C=C(OC)C(OC)=C4)=O
P49841,GSK3B,inhibitor,2,0.3352,O=C(N1CCN(C(C2=CC=C(Cl)C=C2)=O)CC1)CSC3=NC4=NC=CC=C4O3
Q00535,CDK5,inhibitor,3,0.3352,OC1=C(C2=CC=C(O)C=C2)C(C(OC)=O)(CC3=CC(C/C=C(C)/C)=C(O)C=C3)OC1=O
Q00535,CDK5,inhibitor,3,0.3352,OC1=CC=C(C(C(CC2=CC=C(O)C(C/C=C(C)/C)=C2)(C(OC)=O)O3)=C(O)C3=O)C=C1
Q09472,EP300,inhibitor,1,0.3352,O=C(N(C(S/1)=S)CCC2=CC=CC=C2)C1=C\C3=CC=C(C4=CC=C(C#N)C=C4)O3
P42345,MTOR,inhibitor,2,0.3351,CC1=C(C=NC=C1)C2=CN3C(=NC(=C3C4=NC(=NC(=N4)C)N)NC5=CC=NN5)C=C2
Q12772,SREBF2,inhibitor,2,0.3351,CC(=CCC1=C2C(=C(C=C1O)O)C(=O)C(=C(O2)C3=CC=C(C=C3)OC)O)C
Q96GD4,AURKB,inhibitor,1,0.3351,CC1(C=CC2=C(O1)C=C(C3=C2OC=C(C3=O)C4=CC=C(C=C4)O)O)C
P06493,CDK1,inhibitor,1,0.3349,CN(CC1)CCN1C(C=C2)=CC3=C2NC(C4=NNC5=C4C=C(C6=CN=CC7=C6C=CC=C7)C=N5)=N3
P33527,ABCC1,inhibitor,2,0.3349,COC1=C(C=CC(=C1)[C@@H]2[C@H](OC3=C(O2)C=C(C=C3)[C@@H]4[C@H](C(=O)C5=C(C=C(C=C5O4)O)O)O)CO)O
Q13153,PAK1,inhibitor,3,0.3349,COC1=NC(=NC(=N1)NC2=CC3=C(C=C2)NN=C3)NCCC4=CNC5=CC=CC=C54
O14757,CHEK1,inhibitor,1,0.3348,C1CC(CN(C1)C2=C3C(=CNC3=NC=C2Br)NC(=O)C4CC4)N
,tubulin,inhibitor,1,0.3348,CC1=CC=C(C=C1)C2SCCC(S2)CCCCC(=O)OC(CC=C(C)C)C3=CC(=O)C4=C(C=CC(=C4C3=O)O)O
,tubulin,activator,1,0.3347,CC1=NC2=CC=CC=C2C(=N1)C(=C)C3=CC(=C(C=C3)OC)O
,tubulin,activator,1,0.3347,C1=CC(=CC=C1NC(=O)NCCCl)I
,tubulin,activator,1,0.3347,COC1=CC2=C(C=C1)C(=CN2)C=CC(=O)C3=CC(=C(C(=C3)OC)OC)OC
Q13535,ATR,inhibitor,2,0.3346,CS(=O)(=O)CCCCN=C=S
Q9BYW2,SETD2,inhibitor,1,0.3346,O=C(NC1=CC=C(I)C=C1)C2=CC=C(CN3CCOCC3)C=C2
,tubulin,inhibitor,1,0.3346,CC1=CC2=C(N=C(N=C2O1)C)N3CCCC4=C3C=CC(=C4)OC
O60885,BRD4,inhibitor,1,0.3346,CC1=CC=CC(OC2=NC=CC(C3=C(C4=CC=C(F)C=C4)N=CN3C5CCNCC5)=N2)=C1C
P43405,SYK,inhibitor,2,0.3345,O=C(NC1=CC=C(C2=CNN=C2)C=C1)C3=CC=CC(C(N=C4NC(C=C5OC)=CC=C5OC)=CN6C4=NC=C6)=C3
P53350,PLK1,inhibitor,1,0.3345,O=C1C(C)=NN(C(/C(S2)=C/C3=C(OC)C=CC(Br)=C3)=O)C2=N1
P42345,MTOR,inhibitor,2,0.3344,C1COC(O1)CN2C3=NC=NC(=C3C(=N2)C4=CC5=C(C=C4)OC(=N5)N)N
P42345,MTOR,inhibitor,2,0.3344,NC1=NC=NC2=C1C(C3=CC(N=C(N)O4)=C4C=C3)=NN2CC5OCCO5
P00519,ABL1,inhibitor,3,0.3344,CN(CC1)CCN1C2=CC=C(NC3=NC(N(CC4CC4)C=N5)=C5C(CC6=CC(F)=C(F)C=C6)=N3)C=C2
,tubulin,inhibitor,1,0.3344,C1CCC2=C(C1)C3=C(S2)N=C(NC3=O)C=CC4=C(C=CC(=C4)F)F
P43405,SYK,inhibitor,2,0.3343,CC1=C(N=C(C=C1)NC2=CC(=NN=C2C(=O)N)N[C@@H]3CCCC[C@@H]3N)C
P43405,SYK,inhibitor,2,0.3343,N[C@@H]1[C@H](NC2=NN=C(C(N)=O)C(NC3=CC=C(C)C(C)=N3)=C2)CCCC1
Q92831,KAT2B,inhibitor,2,0.3343,CC1=NN=C2N1N=C(N[C@@H](C)[C@@H](N(C)C)C3=CC=CC=C3)C4=CC=CC=C42
O60885,BRD4,inhibitor,1,0.3343,CN(C(C=CC(C(NC1=C(C)C=C(C)C=C1)=O)=C2)=C2N(C3CC3)C4C)C4=O
P43405,SYK,inhibitor,2,0.3342,O=C(NC1=CC(C(O)=O)=CC=C1)C2=CC=CC(C(N=C3NC(C=C4OC)=CC=C4OC)=CN5C3=NC=C5)=C2
,tubulin,inhibitor,1,0.3342,CC1=C(C=CC(=C1)C#CC2=CC=CC=C2)N3C(=NC4=CC=CC=C4C3=O)C=CC5=CC=C(C=C5)O
O60885,BRD4,inhibitor,1,0.3342,O=C(OCC)C(C=C1)=CC=C1C2=CSC3=C2OC(N4CCOCC4)=CC3=O
P37231,PPARG,activator,2,0.3341,O=C(N1)SC(CC2=CC=C(OCC(N3C)=NC4=C(C=CC=C4)C3=O)C=C2)C1=O
P43405,SYK,inhibitor,2,0.3341,C12=NC=CC=C1C=NC=C2
P16152,CBR1,inhibitor,2,0.334,CCN(C1=CC=CC=C1)C2=CC(=O)C3=C(NN=C3C2=O)CCNC(=O)OC
P42345,MTOR,inhibitor,2,0.334,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
O00418,EEF2K,inhibitor,2,0.334,O=C1C2=C(N=C(N)C(C(N)=O)=C2)N(C3CCC3)C(N1CC)=O
P33527,ABCC1,inhibitor,2,0.334,COC1=C(C=C(C=N1)C2=CC3=C(C=CN=C3C=C2)C4=CN=NC=C4)NS(=O)(=O)C5=C(C=C(C=C5)F)F
P42345,MTOR,inhibitor,2,0.3338,CC(C)N1C2=NC=NC(=C2C(=N1)C3=CN=C4C(=C3)C=CN4)N
P42345,MTOR,inhibitor,2,0.3338,CC(C)N1C2=NC=NC(N)=C2C(C3=CC(C=CN4)=C4N=C3)=N1
P42345,MTOR,inhibitor,2,0.3338,O=C(NC1=CC=C(N2CCN(C)CC2)C=C1)NC(C=C3)=CC=C3C4=NC(C5CC6OC(CC6)C5)=C7C(N(CC(C)(C)C)N=C7)=N4
P05771,PRKCB,inhibitor,1,0.3338,CC(C)C1=NC(=NC(=C1C=CC(CC(CC(=O)O)O)O)C2=CC=C(C=C2)F)N(C)S(=O)(=O)C
Q07812,BAX,activator,3,0.3338,CCOC1=CC=CC=C1N/N=C2C(C)=NN(C3=NC(C4=CC=CC=C4)=CS3)C\2=O
P06493,CDK1,inhibitor,1,0.3336,O=C(N=C(NC1CC1C2=CC=CC=C2)S/3)C3=C\C(C=C4)=CC5=C4N=CC=C5
P06493,CDK1,inhibitor,1,0.3336,NC1=NC=CC2=C(C3=CC=NC(N)=N3)C4=CC=CN=C4N21
P26358,DNMT1,inhibitor,2,0.3336,CC1=CC(=NC(=N1)N)NC2=CC=C(C=C2)NC(=O)C3=CC=C(C=C3)NC4=CC=NC5=CC=CC=C54
Q96GD4,AURKB,inhibitor,1,0.3336,ClC1=CN=C(NC(C2=CN(C)N=C2C)=N3)C3=C1N4CCN(CC5=CC=C(Cl)C=C5)CC4
P52732,KIF11,inhibitor,1,0.3336,O=C1N(C2=CC=C(O)C=C2)C(CC3=CC=CC=C3)NC4=CC=C(N5CCCCC5)C=C41
Q96GD4,AURKB,inhibitor,1,0.3335,CCOC1=C(C(=O)N(C=C1)C2=CC=C(C=C2)F)C(=O)NC3=CC(=C(C=C3)OC4=C(C(=NC=C4)N)Cl)F
P37231,PPARG,activator,2,0.3333,O=C(NC(S/1)=O)C1=C/C2=CC([N+]([O-])=O)=C(CC(NC3=CC=C(C(OC(C)C)=O)C=N3)=O)C=C2
P49841,GSK3B,inhibitor,2,0.3333,O=C(N1CCN(C(C2=CC=C([N+]([O-])=O)C=C2)=O)CC1)CSC3=NC4=NC=CC=C4O3
P49841,GSK3B,inhibitor,2,0.3333,CN1C(=O)C=C(N=C1N2CCOC3C2COC3)C4=C(C=NC=C4)F
Q13535,ATR,inhibitor,2,0.3333,NC(N=C1)=CN=C1C2=CC=C3C(C(N(C4=CC=CC(C(F)(F)F)=C4)C(C=C5)=O)=C5C=N3)=C2
P68400,CSNK2A1,inhibitor,2,0.3333,ClC1=CC=CC(NC2=NC3=C(/C=C4NC(NC/4=O)=O)C=NN3C(NC5CC5)=C2)=C1
P19784,CSNK2A2,inhibitor,2,0.3333,ClC1=CC=CC(NC2=NC3=C(/C=C4NC(NC/4=O)=O)C=NN3C(NC5CC5)=C2)=C1
P67870,CSNK2B,inhibitor,2,0.3333,ClC1=CC=CC(NC2=NC3=C(/C=C4NC(NC/4=O)=O)C=NN3C(NC5CC5)=C2)=C1
O60885,BRD4,inhibitor,1,0.3333,CC1=NN=C(N1C2=C3C=CC=C2)[C@H](CC4=NN=C(C)O4)N=C3C5=CC=C(Cl)C=C5
P30291,WEE1,inhibitor,1,0.3333,OC1=C(OC)C=C(C(OCC2=CC(COC(C3=CC(OC)=C(O)C=C3)=O)=CC(COC(C4=CC(OC)=C(O)C=C4)=O)=C2)=O)C=C1
P37231,PPARG,activator,2,0.3331,O=C(NC(S/1)=O)C1=C/C2=CC([N+]([O-])=O)=C(CC(NC3=CC=C(C(OCC)=O)C=N3)=O)C=C2
P42345,MTOR,inhibitor,2,0.3331,CCN1C2=NC(=NC(=C2C=C(C1=O)C3=CC=NN3)C)N
O14757,CHEK1,inhibitor,1,0.3331,C1COCCN1C2=CC(=NC=C2)NC3=NC=C(S3)C4=CC(=CN=C4)C(=O)NCCN
Q8IXJ6,SIRT2,inhibitor,1,0.3331,O=C(N1CCCC1)C(C=C2)=CC=C2C(C=C3)=CC=C3C4=NC5=C(C(N)=O)C=C(C)C=C5N4
Q96EB6,SIRT1,inhibitor,3,0.3331,O=C(N1CCCC1)C(C=C2)=CC=C2C(C=C3)=CC=C3C4=NC5=C(C(N)=O)C=C(C)C=C5N4
Q00535,CDK5,inhibitor,3,0.3331,CCCN1C=C(C2=CC=NC(NC3=CC=CC(S(=O)(N)=O)=C3)=N2)C4=C1C=NC=C4
Q00535,CDK5,inhibitor,3,0.3331,NC1=NC2=C([N+]([O-])=O)C(C=CN=C3)=C3C(CC)=C2C=N1
O43474,KLF4,inhibitor,1,0.3329,C1=CC(=CC(=C1)F)C2=CN(N=N2)C3C(C(OC(C3O)SC4C(C(C(C(O4)CO)O)O)O)CO)O
P49841,GSK3B,inhibitor,2,0.3329,O=C(NC1=CC=C(OC)C=C1)CSC(O2)=NN=C2CN3C4=CC=CC=C4N=C3C(F)(F)F
P49841,GSK3B,inhibitor,2,0.3329,C1=CC(=CN=C1)C(=O)C=CC2=CC(=C(C=C2)O)O
Q8TF76,HASPIN,inhibitor,1,0.3329,C1=C(C2=C(N=CN=C2N1C3C(C(C(O3)CO)O)O)N)I
Q9NYY3,PLK2,inhibitor,1,0.3329,FC1=C2C(NC(C(C3=NC4=C(C=C(N5CCN(C)CC5)C=C4)N3)=C2N)=O)=CC=C1
P43405,SYK,inhibitor,2,0.3329,O=C(NC1=CC=C(CC(O)=O)C=C1)C2=CC=CC(C(N=C3NC(C=C4OC)=CC=C4OC)=CN5C3=NC=C5)=C2
Q6RVA0,MDR1,inhibitor,2,0.3329,O=C(OC)C1=CN(C)CCC(C=C(OC)C(OC)=C2)=C2/C(C3=CC=C(OC)C=C3)=C1/C4=CC=CC=C4
Q13153,PAK1,inhibitor,3,0.3329,CCN1C2=NC(=NC=C2C=C(C1=O)C3=C(C=C(C=C3)Cl)Cl)NC4=CC=C(C=C4)N5CCN(CC5)C
O75914,PAK3,inhibitor,3,0.3329,CN1CCN(CC1)C2=CC3=C(C=C2)N=C(N3)C4=C(C5=C(C=CC=C5F)NC4=O)N
Q13153,PAK1,inhibitor,3,0.3329,O=C(C(C1=CC=C(Cl)C=C1Cl)=C2)N(CC)C3=C2C=NC(NC4=CC=C(N5CCN(C)CC5)C=C4)=N3
P01106,MYC,inhibitor,1,0.3329,O=C(N)C[C@@H]1N=C(C2=CC=C(Cl)C=C2)C3=CC=CC=C3C4=C1ON=C4C
P42345,MTOR,inhibitor,2,0.3327,NC1=NC=NC2=C1C(C3=CC(N=C(N)O4)=C4C=C3)=NN2CC(OC)OC
O00329,PIK3CD,inhibitor,2,0.3327,O=C(NC1=CC(C2=CN=C(OC)C(NS(=O)(C)=O)=C2)=CC3=C1COC3)CN4CCOCC4
P43405,SYK,inhibitor,2,0.3327,CC1(C(=O)NC2=C(O1)C=CC(=N2)NC3=NC(=NC=C3F)NC4=CC(=C(C(=C4)OC)OC)OC)C.C1=CC=C(C=C1)S(=O)(=O)O
P43405,SYK,inhibitor,2,0.3327,O=C(NC1=CC=C(C(OC)=O)C=C1)C2=CC=CC(C(N=C3NC(C=C4OC)=CC=C4OC)=CN5C3=NC=C5)=C2
Q6RVA0,MDR1,inhibitor,2,0.3327,O=C(C1=CC(C)=CC=C1C)/C=C/C2=C(C3=C(C(OC)=O)C=C(OC)C4=C3OCO4)C5=C(C(OC)=C2)OCO5.C
,tubulin,inhibitor,1,0.3327,O=C(CC1=NC2=C(C=C([N+]([O-])=O)C=C2)S1)C3=CC=CN=C3NC4=CC(F)=C(F)C(F)=C4
O14757,CHEK1,inhibitor,1,0.3326,C1CNCCC1C2=CC=CC=C2NC(=O)C3=CSC(=N3)C4=CC5=C(C=C4)OCC5
,tubulin,inhibitor,1,0.3326,COC1=C(OC)C=C(/C=C/C(C2=CC=C(N3C=C(CCC4=CC(OC5=C4C=CC=C5)=O)N=N3)C=C2)=O)C=C1OC
Q13153,PAK1,inhibitor,3,0.3326,ClC1=C2C(NC=N2)=CC=C1CNC3=NC=CC(NC4=NNC(C5CC5)=C4)=N3
O60885,BRD4,inhibitor,1,0.3326,COC(C(OC)=C1)=CC2=C1C(C3=CC=C(N4CCN(C)CC4)C=C3)=NN(C(NC)=O)[C@H](C)C2
Q96GD4,AURKB,inhibitor,1,0.3326,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
P04637,TP53,inhibitor,1,0.3325,OCC1(CC1)CO[C@@]2(C3=CC=C(Cl)C=C3)N(CC4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=CC=C52)=O
Q00987,MDM2,inhibitor,1,0.3325,OCC1(CC1)CO[C@@]2(C3=CC=C(Cl)C=C3)N(CC4=CC=C([N+]([O-])=O)C=C4)C(C5=CC=CC=C52)=O
Q00535,CDK5,inhibitor,3,0.3325,O=C(NC(S1)=CC(C2=CC=CC=C2)=C1C3=NN=C4SC(C5=CC=CC=C5)=NN43)CCl
P33981,TTK,inhibitor,1,0.3325,CN(CC1)CCC1OC2=CC=C(NC3=NC(N(C4CCCC4)C(N5C)=O)=C5C=N3)C(OC)=C2
P33981,TTK,inhibitor,1,0.3325,CN1CCC(CC1)OC2=CC(=C(C=C2)NC3=NC=C4C(=N3)N(C(=O)N4C)C5CCCC5)OC
P00519,ABL1,inhibitor,3,0.3325,O=C(NCCNC(C1=CC(C(F)(F)F)=C(Cl)C=C1)=O)C(C=C2)=CC=C2C3=CC4=C(C=C3)C(N)=NN4
P52732,KIF11,allosteric regulator,1,0.3325,NC(C(O)=O)CSC(C1=CC=CC=C1)(C2=CC=CC=C2)C3=CC=C(OC)C=C3
Q8IXJ6,SIRT2,inhibitor,1,0.3324,C1=CC2=C(C=CC=N2)C(=C1)NC(=O)C(=CC3=CC=C(O3)C4=C(C=CC(=C4)Cl)Cl)C#N
Q9BYW2,SETD2,inhibitor,1,0.3324,OCC(O1)=CC=C1C2=NN(CC3=CC=CC=C3)C4=C2C=CC=C4
O14757,CHEK1,inhibitor,1,0.3323,C1=CNC(=C1)C2=CC3=C(C=C2)C(=CC4=NNC(=O)N34)CO
P10415,BCL2,inhibitor,1,0.3323,CC(C)C(C(=O)O)N1C(=O)C(=CC2=CC=C(C=C2)Br)SC1=S
P10415,BCL2,inhibitor,1,0.3323,CC(C)C(C(=O)O)N1C(=O)/C(=C/C2=CC=C(C=C2)Br)/SC1=S
P10415,BCL2,inhibitor,1,0.3323,O=C(O)C(C(C)C)N(C/1=O)C(SC1=C\C2=CC=C(Br)C=C2)=S
P49841,GSK3B,inhibitor,2,0.3321,CC1CN(CCN1CCCNC(=O)C2=NC(=NO2)C3=CN=CC=C3)C4=CC=CC(=C4)C
O14757,CHEK1,inhibitor,1,0.3321,CC1=CC2=NNC(=O)N2C3=C1C=CC(=C3)C4=CC=CN4
P14635,CCNB1,inhibitor,1,0.3321,O=C(N/N=C/C1=CC=C(OC)C=C1)/C=C/C2=CC=C(O)C(OC)=C2
P00519,ABL1,inhibitor,3,0.3321,O=C(NC1=CC=C(CN2CCN(C)CC2)C(C(F)(F)F)=C1)C3=CC=C(C)C(C#CC4=CN=C(NN=C5)C5=C4)=C3
,tubulin,activator,1,0.3321,COC1=C(C=C(C=C1)C(=CC#N)C2=CC(=CC(=C2)OC)OC)OC
,tubulin,inhibitor,1,0.3321,COC1=CC(=CC(=C1OC)OC)C2=NC=CC3=C2N=C(N3)C4=CC5=C(C=C4)C=CN5
P37231,PPARG,activator,2,0.332,CCCCCC1=CC2=C([C@@H]3C=C(CC[C@H]3C(O2)(C)C)C)C(=C1C(=O)O)O
P37231,PPARG,activator,2,0.332,CC(=CCC/C(=C/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C=C(/CCC=C(C)C)\C)\C)\C)/C)/C)/C)C
O15350,TP73,activator,1,0.332,CC1=C4C(C=NC=C4)=C(C)C3=C1N(CCCN)C2=CC=C(OC)C=C23
O15350,TP73,activator,1,0.332,CC1=C2C=CN=CC2=C(C3=C1N(C4=C3C=C(C=C4)OC)CCCN)C
,tubulin,inhibitor,1,0.332,OC1=C(C(C=C([C@H](OC(CCCCC2SC(C3=CC=CC=C3)SCC2)=O)C/C=C(C)/C)C4=O)=O)C4=C(O)C=C1
Q9UQB9,AURKC,inhibitor,3,0.332,CCC1=C(C(=CC=C1)CC)NC(=O)N2CC3=C(C2)NN=C3NC(=O)C4=CC=C(C=C4)N5CCN(CC5)C
Q96GD4,AURKB,inhibitor,1,0.332,CCC1=C(C(=CC=C1)CC)NC(=O)N2CC3=C(C2)NN=C3NC(=O)C4=CC=C(C=C4)N5CCN(CC5)C
O14965,AURKA,inhibitor,1,0.3319,O=C(O)C1=C3C(C=CC=C3)=NC(C2=CC=CC(F)=C2)=C1
Q06124,PTPN11,inhibitor,3,0.3319,N[C@@H]1[C@H](C)OCC(CC2)1CCN2C3=NC=C(SC4=C(C(F)(F)F)N=CC=C4)C(N3)=O
P43405,SYK,inhibitor,2,0.3319,COC1=CC(NC2=NC(C3=CC(NC=C4)=C4C=C3)=CN5C2=NC=C5)=CC=C1OC
O95271,TNKS,inhibitor,1,0.3319,C1C2=CC=CC=C2CN1CC3=NC4=NNC(=O)C5=C4C(=CC=C5)N3
O00329,PIK3CD,inhibitor,2,0.3318,ClC1=CC2=C(CN(CC3=CC=CS3)CCN(C)C)C=CN=C2C=C1
P26358,DNMT1,inhibitor,2,0.3318,O=C1C([N+]([O-])=O)=C(C2=CC=CC([N+]([O-])=O)=C2)OC3=C(CC=O)C=CC=C31
,tubulin,inhibitor,1,0.3318,COC1=CC(=CC(=C1OC)OC)C2C(=CC3=CC4=C(C=C3)OCO4)C(=O)C5=CC(=C(C(=C25)OC)OC)OC
Q8NI77,KIF18A,inhibitor,3,0.3317,COCCNC1=NC2=C(N1C3=NC(=NC=C3)N)C=C(C=C2)C#CC4(CCCCC4)O
Q13177,PAK2,inhibitor,3,0.3317,NC1=NC(N(C(NCCOC)=N2)C3=C2C=CC(C#CC4(O)CCCCC4)=C3)=CC=N1
P49841,GSK3B,inhibitor,2,0.3317,COC1=CC=C(C=C1)N2C=NC3=C2C=C(C=C3)C4=NN=C(O4)SCC5=CC(=CC=C5)C(F)(F)F
P49841,GSK3B,inhibitor,2,0.3317,COCCN1C=C(C2=C1N=CC=C2)C3=NC(=NC=C3)NC4=CC(=CC=C4)OC
Q13153,PAK1,inhibitor,3,0.3317,COCCNC1=NC2=C(N1C3=CC=NC(N)=N3)C=C(C#CC4(O)CCCCC4)C=C2
P42345,MTOR,inhibitor,2,0.3316,CC1COCCN1C2=NC(=NC(=N2)C3=CC=C(C=C3)NC(=O)NC4=CC=C(C=C4)C(=O)N5CCN(CC5)C(C)C)N6C7CCC6COC7
P42345,MTOR,inhibitor,2,0.3316,CN(C)CCS(=O)(=O)N1CCN(CC1)C2=NC(=NC(=N2)N3C4=C(C(=CC=C4)OC)N=C3C(F)F)N5CCOCC5
P43405,SYK,inhibitor,2,0.3315,O=C(NC1=CC=C(C2=NNN=N2)C=C1)C3=CC=CC(C(N=C4NC(C=C5OC)=CC=C5OC)=CN6C4=NC=C6)=C3
P36507,MAP2K2,inhibitor,1,0.3314,CC1=C(C(=O)OC2=C1C=CC(=C2)OC3=NC=CC=N3)CC4=C(C(=NC=C4)NS(=O)(=O)NC)F
P11802,CDK4,inhibitor,1,0.3313,FC1=CN=C(N=C1C2=CC=C(N=CC=N3)C3=C2)NC4=NC=C(CN5CCN(CC)CC5)C=C4.C
Q00534,CDK6,inhibitor,1,0.3313,FC1=CN=C(N=C1C2=CC=C(N=CC=N3)C3=C2)NC4=NC=C(CN5CCN(CC)CC5)C=C4.C
P61073,CXCR4,inhibitor,2,0.3312,OC(N(CCN)CCN)COCC(COCC(N(CCN)CCN)O)(COCC(N(CCN)CCN)O)COCC(N(CCN)CCN)O
